a,b,distance,dircode,time,congtime,area_type,facl_type,num_lanes,capacity,twoway,vol_total,trk_vol
6457,6161,1,1,1.94,1.94,31,42,1,1715,2,0,0
6457,6502,0.4,2,0.77,0.77,31,42,1,1715,2,553.92,12
6458,6351,0.44,1,0.73,0.83,42,24,2,2936,2,1975,301
6458,6434,0.5,2,0.84,0.98,42,24,2,2936,2,2083.72,248
6458,6447,0.02,1,0.03,0.03,42,25,2,2990,2,88.72,0
6458,6475,0.05,2,0.09,0.1,42,25,2,2990,2,1976.18,121
6459,6191,0.04,1,0.11,0.11,21,45,1,1231,2,5.23,0
6459,6198,0.04,2,0.11,0.11,21,45,1,1231,2,159.26,0
6460,6429,0.05,2,0.09,0.09,31,62,2,3711,0,1571.83,46
6461,8829,0.15,2,0.14,0.2,31,11,4,18060,0,17239.2,3226.88
6462,6383,0.15,2,0.31,0.32,31,64,3,4701,0,1992.5,103
6462,6472,0.09,2,0.18,0.18,31,37,2,2754,2,323.89,4
6463,6406,0.3,1,0.87,0.87,21,47,2,1898,2,441.77,40
6463,6412,0.1,2,0.23,0.29,21,64,3,4863,0,3632.03,634
6463,6471,0.05,2,0.09,0.09,31,42,2,3504,2,90.04,26
6464,6442,0.17,2,0.15,0.15,31,11,3,13606,0,3998.42,62
6465,6438,0.14,1,0.27,0.3,31,42,1,1715,2,1359.89,63
6465,6514,0.38,2,0.73,0.73,31,42,1,1715,2,599.29,39
6466,6355,0.23,1,0.43,0.47,31,41,2,3689,2,2802.25,154
6466,6545,0.23,2,0.43,0.43,31,41,2,3689,2,1012.32,82
6467,6417,0.1,1,0.2,0.2,31,43,2,2638,2,171.63,31
6467,6436,0.18,1,0.43,0.43,31,46,1,985,2,188.01,12
6467,6486,0.05,2,0.09,0.09,31,43,2,2638,2,109.94,25
6468,6361,0.22,1,0.43,0.43,31,42,1,1715,2,307.06,16
6468,6626,0.49,2,0.94,0.97,31,42,1,1715,2,991.94,13
6469,6453,0.13,1,0.22,0.33,31,24,2,2752,2,2714.26,166
6469,6487,0.13,2,0.23,0.25,31,24,2,2752,2,1644.93,148
6470,6460,0.08,2,0.14,0.14,21,66,1,1174,0,336.69,29
6470,6488,0.06,1,0.1,0.1,31,62,2,3711,0,673.34,77
6471,6463,0.05,1,0.09,0.09,31,42,2,3504,2,61.43,7
6471,6521,0.14,1,0.35,0.37,21,64,3,4863,0,2594.08,601
6472,6462,0.09,1,0.18,0.19,31,37,2,2754,2,1366.53,76
6472,6492,0.15,2,0.3,0.3,31,37,2,2754,2,729.87,46
6472,6550,0.23,1,0.45,0.45,42,63,3,4829,0,941.48,47
6473,6322,0.39,1,0.61,0.77,31,23,2,3317,2,2699.31,275
6473,6574,0.3,2,0.47,0.5,31,23,2,3317,2,1835.04,277
6474,6370,0.22,1,0.35,0.36,31,23,2,3317,2,1589.91,123
6474,6497,0.07,2,0.11,0.15,31,23,2,3317,2,2847.68,107
6475,6458,0.05,1,0.09,0.1,42,25,2,2990,2,1854.61,104
6475,6509,0.1,2,0.19,0.21,42,25,2,2990,2,1902.83,104
6476,6432,0.1,1,0.19,0.21,31,34,1,1781,2,1287.16,89
6476,6531,0.18,2,0.34,0.34,31,34,1,1781,2,316.67,33
6477,6432,0.26,1,0.64,0.64,31,47,1,938,2,372.25,2
6477,6499,0.17,2,0.43,0.43,31,47,1,938,2,100.47,4
6478,6386,0.36,1,0.39,0.39,31,91,3,10205,0,635.43,5
6478,6398,0.36,1,0.47,0.47,31,75,1,3196,0,0,0
6479,6605,0.98,1,1.07,1.07,31,91,2,6773,0,654.3,5
6480,6401,0.17,1,0.38,0.38,42,45,1,1231,2,527.93,23
6480,6532,0.17,2,0.38,0.38,42,45,1,1231,2,477.42,42
6481,6464,0.16,2,0.15,0.15,31,11,3,13606,0,3012.11,51
6482,6460,0.06,2,0.11,0.11,31,62,2,3711,0,1235.14,17
6483,6342,0.34,1,0.51,0.59,31,22,3,8912,2,6227.37,813
6483,6535,0.17,2,0.26,0.28,31,22,3,8912,2,5034.17,738
6484,6446,0.23,2,0.25,0.26,31,91,2,6773,0,2689.34,12
6484,6456,0.24,2,0.48,0.48,31,71,1,3196,0,23.47,0
6485,6362,0.6,1,0.95,1.1,31,23,2,3317,2,2319.66,109
6485,6508,0.18,2,0.28,0.3,31,23,2,3317,2,1812.26,120
6486,6467,0.05,1,0.09,0.09,31,43,2,2638,2,358.27,36
6486,6519,0.1,2,0.2,0.2,31,43,2,2638,2,109.94,25
6487,6298,0.5,1,0.96,1.03,31,42,1,1715,2,1198.8,2
6487,6469,0.13,1,0.23,0.34,31,24,2,2752,2,2656.91,153
6487,6504,0.15,2,0.25,0.3,42,24,2,2936,2,2185.14,278
6487,6582,0.29,2,0.56,0.56,31,42,2,3504,2,1111.94,111
6488,6482,0.08,2,0.14,0.14,21,66,1,1174,0,185.61,2
6488,6506,0.05,1,0.1,0.1,31,62,2,3711,0,1128.73,93
6489,6381,0.49,1,0.99,0.99,31,71,2,6392,0,481.53,1
6489,6522,0.41,1,0.37,0.37,31,11,1,4515,0,213.53,16
6490,6451,0.25,1,0.39,0.57,42,23,3,5306,2,5018.06,298
6490,6528,0.13,2,0.26,0.26,42,44,2,2535,2,1050.55,51
6490,6529,0.29,2,0.46,0.53,42,23,3,5306,2,3646.94,250
6490,8953,0.17,1,0.35,0.35,42,44,2,2535,2,356.74,55
6491,6451,0.11,1,0.27,0.27,42,46,1,985,2,460.4,80
6491,6576,0.26,2,0.64,0.65,42,46,1,985,2,407.67,45
6492,6472,0.15,1,0.3,0.33,31,37,2,2754,2,1927.1,82
6492,6505,0.1,2,0.21,0.21,31,37,2,2754,2,830.45,50
6493,6397,0.23,1,0.47,0.48,31,37,2,2754,2,1111.57,15
6493,6569,0.23,2,0.45,0.45,31,37,2,2754,2,313.33,12
6494,6452,0.35,1,0.55,0.69,31,23,3,4975,2,4019.5,729
6494,6552,0.48,2,0.76,1.08,31,23,3,4975,2,4611.47,565
6494,6631,0.4,2,0.63,0.71,42,23,2,3538,2,2302.11,408
6495,6647,0.43,1,0.54,0.57,31,15,3,7975,0,4384.21,350
6496,6448,0.33,1,0.66,0.67,42,43,1,1310,2,602.54,43
6496,6519,0.18,2,0.36,0.36,42,43,1,1310,2,328.98,62
6497,6464,0.31,2,0.61,0.61,31,71,1,3196,0,986.3,11
6497,6474,0.07,1,0.11,0.11,31,23,2,3317,2,1345.62,119
6497,6607,0.35,2,0.55,0.58,42,23,2,3538,2,1888.51,96
6498,6434,0.4,1,0.66,0.81,42,24,2,2936,2,2289.91,290
6498,6456,0.12,1,0.22,0.25,42,25,3,4526,2,2941.18,446
6498,6538,0.32,2,0.54,0.64,42,24,2,2936,2,2163.27,550
6498,6551,0.16,2,0.3,0.42,42,25,3,4526,2,4102.27,923
6499,6477,0.17,1,0.43,0.43,31,47,1,938,2,327.69,2
6499,6482,0.05,2,0.1,0.1,31,62,2,3711,0,1049.53,15
6499,6506,0.08,1,0.15,0.15,31,64,2,3103,0,697.42,4
6500,6463,0.1,2,0.24,0.33,21,64,3,4863,0,4012.38,667
6501,6354,0.31,2,0.4,0.4,31,15,2,5342,0,1340.96,186
6502,6339,0.41,1,0.79,0.79,31,42,1,1715,2,499.42,22
6502,6457,0.4,1,0.77,0.77,31,42,1,1715,2,216.01,16
6502,6545,0.38,2,0.73,0.75,31,42,1,1715,2,994.63,32
6503,6381,0.27,2,0.25,0.25,31,11,3,13606,0,4903.52,838.7
6504,6487,0.15,1,0.25,0.44,42,24,2,2936,2,3211.18,251
6504,6518,0.11,2,0.18,0.22,42,24,2,2936,2,2185.14,278
6505,6492,0.1,1,0.21,0.23,31,37,2,2754,2,1853.07,70
6505,6517,0.08,2,0.17,0.17,31,37,2,2754,2,876.63,53
6506,6524,0.04,1,0.08,0.08,31,62,2,3711,0,1066.09,90
6506,6533,0.23,1,0.46,0.46,31,64,2,3103,0,760.06,7
6507,6405,0.26,2,0.24,0.27,31,11,3,13606,0,8862.14,1191.59
6508,6431,0.48,2,0.8,1.34,31,32,1,2097,2,2294.06,299
6508,6485,0.18,1,0.28,0.32,31,23,2,3317,2,2319.66,109
6508,6530,0.15,1,0.25,0.57,31,32,1,2097,2,2696.14,226
6508,6595,0.62,2,1.24,1.34,31,43,1,1310,2,950.59,44
6509,6475,0.1,1,0.19,0.21,42,25,2,2990,2,1819.5,87
6509,6572,0.19,2,0.35,0.38,42,25,2,2990,2,1836.51,106
6510,8749,0.34,1,0.31,0.33,31,11,3,13606,0,7237.81,864.7
6511,6415,0.75,2,1.18,1.77,31,23,3,4975,2,4850.6,430
6511,8789,0.33,1,0.52,0.74,31,23,4,6092,2,5642.34,536
6511,8797,0.42,2,1.02,1.19,31,46,1,985,2,858.5,78
6512,6409,0.28,1,0.44,0.44,31,23,3,4975,2,1630.48,382
6512,6536,0.47,2,1,1,31,44,2,2662,2,98.51,8
6512,6562,0.19,2,0.3,0.54,31,23,2,3317,2,3683.92,328
6513,6597,0.27,1,0.25,0.29,31,11,4,18060,0,12724.3,2214.59
6514,6337,0.45,1,0.7,0.7,31,23,2,3317,2,849.97,126
6514,6465,0.38,1,0.73,0.77,31,42,1,1715,2,1137.11,43
6514,6573,0.5,2,0.96,0.97,31,42,1,1715,2,825.87,49
6514,6585,0.23,2,0.37,0.39,31,23,2,3317,2,1758.97,111
6515,6395,1.04,2,1.14,1.35,31,97,2,6868,1,4427.54,0
6516,6500,0.05,2,0.12,0.17,21,64,3,4863,0,4012.38,667
6516,6521,0.05,1,0.09,0.09,21,67,2,2202,0,954.6,118
6517,6505,0.08,1,0.17,0.19,31,37,2,2754,2,1876.86,72
6517,6523,0.05,2,0.11,0.17,31,37,2,2754,2,2857.44,150
6518,6444,0.2,1,0.37,0.48,42,33,2,3655,2,3242.44,270
6518,6504,0.11,1,0.18,0.31,42,24,2,2936,2,3211.18,251
6518,6549,0.25,2,0.46,0.48,42,33,2,3655,2,2119.86,176
6518,8791,0.04,2,0.06,0.06,31,32,2,4199,2,2526.18,189
6519,6486,0.1,1,0.2,0.2,31,43,2,2638,2,358.27,36
6519,6496,0.18,1,0.36,0.37,42,43,1,1310,2,709.34,58
6519,6527,0.08,2,0.17,0.17,42,43,2,2638,2,738.25,47
6519,6567,0.15,2,0.36,0.36,31,46,2,1993,2,322.09,15
6520,6047,0.34,1,0.53,0.54,42,23,2,3538,2,1452.96,89
6520,9056,0.61,2,0.97,1,42,23,2,3538,2,1497.24,71
6521,6546,0.08,1,0.15,0.16,31,64,3,4701,0,2531.8,486
6521,6553,0.37,1,0.79,0.79,21,71,1,3196,0,1016.88,233
6522,6495,0.46,1,1.11,1.11,31,72,1,1677,0,213.53,16
6523,6517,0.05,1,0.11,0.11,31,37,2,2754,2,1004.35,16
6523,6531,0.11,2,0.22,0.29,31,37,2,2754,2,2502.23,111
6523,6597,0.25,1,0.5,0.52,31,71,1,3196,0,1616.94,129
6524,6499,0.09,2,0.17,0.17,31,64,2,3103,0,691.19,2
6524,6592,0.21,1,0.38,0.38,31,62,2,3711,0,1260.36,89
6525,6375,0.34,2,0.72,0.72,41,71,1,3196,0,596.15,5
6525,6380,0.34,2,0.37,0.56,41,92,2,6868,0,5905.01,184
6526,6553,0.21,1,0.2,0.25,31,11,4,18060,0,14309.27,2664.88
6527,6519,0.08,1,0.17,0.17,42,43,2,2638,2,1001.42,52
6527,6542,0.09,2,0.19,0.19,42,43,2,2638,2,739.25,48
6528,6490,0.13,1,0.26,0.26,42,44,2,2535,2,337.23,58
6528,6586,0.16,2,0.34,0.34,42,44,2,2535,2,626.36,46
6529,6247,0.78,1,1.23,1.28,31,23,2,3317,2,1602.13,152
6529,6490,0.29,1,0.46,0.63,42,23,3,5306,2,4715.04,287
6529,6571,0.29,2,0.46,0.52,42,23,3,5306,2,3452.55,298
6529,6588,0.17,2,0.26,0.7,31,23,2,3317,2,4587.88,240
6530,6508,0.15,2,0.25,0.39,31,32,1,2097,2,2188.97,237
6530,6656,0.74,1,1.23,1.86,31,32,1,2097,2,2139.34,226
6530,6742,0.63,2,1.57,1.63,31,48,1,938,2,556.8,0
6531,6476,0.18,1,0.34,0.38,31,34,1,1781,2,1229.06,85
6531,6523,0.11,1,0.22,0.27,31,37,2,2754,2,2266.08,106
6531,6579,0.43,2,0.81,0.97,31,41,1,1800,2,1628.9,19
6531,6610,0.24,2,0.46,0.46,31,34,1,1781,2,122.83,5
6532,6480,0.17,1,0.38,0.41,42,45,1,1231,2,881.85,52
6532,6593,0.17,2,0.37,0.37,42,45,1,1231,2,466.92,40
6533,6563,0.23,1,0.45,0.45,31,64,2,3103,0,760.06,7
6534,6462,0.23,2,0.46,0.46,31,64,4,5747,0,949.86,31
6535,6483,0.17,1,0.26,0.3,31,22,3,8912,2,6023.16,769
6535,6642,0.3,2,0.45,0.47,31,22,3,8912,2,4511.92,676
6536,6512,0.47,1,1,1,31,44,2,2662,2,303.2,14
6536,6607,0.41,2,0.88,0.88,31,44,2,2662,2,202.48,16
6537,6501,0.11,2,0.14,0.14,31,15,2,5342,0,1340.96,186
6538,6498,0.32,1,0.54,0.75,42,24,2,2936,2,2659.41,795
6538,6602,0.5,2,0.83,0.99,42,24,2,2936,2,2167.97,564
6539,6516,0.08,2,0.15,0.17,31,64,3,4701,0,2778,299
6539,8824,0.12,2,0.25,0.26,31,71,1,3196,0,1570.76,510
6540,8748,0.41,2,0.38,0.38,31,11,2,9030,0,2333.71,1
6541,6374,0.41,1,0.79,0.79,31,42,1,1715,2,272.08,77
6541,6628,0.26,2,0.51,0.52,31,42,1,1715,2,947.02,74
6542,6527,0.09,1,0.19,0.19,42,43,2,2638,2,1001.42,52
6542,6572,0.24,2,0.48,0.48,42,43,2,2638,2,703.99,41
6543,6399,0.37,1,0.72,0.72,31,42,1,1715,2,459.68,14
6543,6650,0.33,2,0.63,0.66,31,42,1,1715,2,1093.36,21
6544,6441,0.29,1,0.55,0.56,31,42,1,1715,2,860.71,70
6544,6609,0.22,2,0.42,0.46,31,42,1,1715,2,1339.26,59
6545,6466,0.23,1,0.43,0.45,31,41,2,3689,2,2355.07,131
6545,6502,0.38,1,0.73,0.73,31,42,1,1715,2,663.97,37
6545,6637,0.26,2,0.49,0.5,31,41,2,3689,2,1972.8,114
6546,6539,0.05,2,0.11,0.33,31,67,1,1099,0,1365.93,614
6546,6556,0.02,1,0.05,0.1,31,64,2,3103,0,3248.57,142
6547,8826,0.34,2,0.31,0.42,31,11,4,18060,0,16005.14,2745.88
6548,6488,0.46,2,0.83,0.89,21,66,1,1174,0,641,18
6548,6539,0.02,2,0.04,0.05,31,64,3,4701,0,2982.83,195
6549,6518,0.25,1,0.46,0.6,42,33,2,3655,2,3285.94,226
6549,6568,0.15,2,0.29,0.31,42,33,2,3655,2,2119.86,176
6550,6591,0.13,1,0.25,0.25,42,63,3,4829,0,843.46,42
6551,6498,0.16,1,0.3,0.34,42,25,3,4526,2,3023.58,707
6551,6615,0.2,2,0.37,0.5,42,25,3,4526,2,4009.12,964
6552,6494,0.48,1,0.76,1.1,31,23,3,4975,2,4702.9,482
6552,6566,0.14,2,0.22,0.31,31,23,3,4975,2,4611.47,565
6553,8813,0.13,1,0.12,0.16,31,11,4,18060,0,15326.15,2897.88
6554,6813,0.81,1,0.88,0.9,31,92,2,6868,0,2233.65,219
6555,6557,0.02,1,0.03,0.04,31,23,4,6092,2,5642.34,536
6555,8789,0.49,2,0.77,1.05,31,23,4,6092,2,5393.94,456
6556,6548,0.05,2,0.09,0.22,21,66,1,1174,0,1347.57,16
6556,6570,0.05,1,0.11,0.12,31,64,2,3103,0,1900.99,126
6557,6555,0.02,2,0.03,0.04,31,23,4,6092,2,5393.94,456
6557,6673,0.35,2,0.59,1.16,31,32,1,2097,2,2502.54,161
6557,12802,0.53,1,0.83,1.29,42,23,4,6498,2,6527.28,414
6558,6524,0.23,2,0.47,0.47,31,64,2,3103,0,885.45,1
6559,6237,0.91,1,1.44,1.45,31,23,2,3317,2,917.53,100
6559,6664,0.33,2,0.51,0.74,31,23,2,3317,2,3153.83,128
6560,6418,0.37,1,0.75,0.76,42,43,1,1310,2,624.63,100
6560,6627,0.2,2,0.4,0.44,42,43,1,1310,2,996.37,74
6561,6379,0.46,1,0.86,0.87,31,41,2,3689,2,1745.63,65
6561,6608,0.14,2,0.27,0.27,31,41,2,3689,2,1766.3,67
6561,8797,0.82,1,1.96,2.03,31,46,1,985,2,581.57,0
6561,8883,0.51,1,1.22,1.22,31,46,1,985,0,129.49,7
6562,6512,0.19,1,0.3,0.31,31,23,2,3317,2,1592.19,384
6562,6638,0.23,2,0.36,0.64,31,23,2,3317,2,3683.92,328
6563,6548,0.06,2,0.11,0.12,31,64,3,4701,0,2276.25,197
6563,6570,0.05,1,0.09,0.09,31,64,2,3103,0,579.41,7
6564,6416,0.98,2,1.31,2.44,31,75,1,3196,0,3714.47,782
6564,6507,0.17,2,0.16,0.18,31,11,3,13606,0,8862.14,1191.59
6565,6358,0.52,1,1,1.02,31,42,2,3504,2,1885.34,43
6565,6600,0.11,2,0.21,0.21,31,42,2,3504,2,572.94,43
6566,6552,0.14,1,0.22,0.32,31,23,3,4975,2,4702.9,482
6566,6594,0.25,2,0.4,0.53,42,23,3,5306,2,4603.54,680
6566,6678,0.47,2,0.88,1.54,42,33,1,1800,2,2021.55,193
6566,9056,0.16,1,0.25,0.27,42,23,2,3538,2,1952.41,118
6567,6519,0.15,1,0.36,0.36,31,46,2,1993,2,687.62,17
6567,6596,0.1,2,0.23,0.23,31,46,2,1993,2,378.58,16
6568,6549,0.15,1,0.29,0.38,42,33,2,3655,2,3285.94,226
6568,6583,0.09,2,0.17,0.18,42,33,2,3655,2,2337.73,189
6569,6493,0.23,1,0.45,0.45,31,37,2,2754,2,946.68,10
6569,6655,0.25,2,0.51,0.51,31,37,2,2754,2,488.08,22
6570,6587,0.05,1,0.09,0.09,31,64,2,3103,0,1557.66,81
6570,6599,0.26,1,0.51,0.51,31,64,2,3103,0,922.74,52
6571,6529,0.29,1,0.46,0.68,42,23,3,5306,2,5110.78,284
6571,6624,0.39,2,0.62,0.68,42,23,3,5306,2,3224.27,258
6572,6509,0.19,1,0.35,0.39,42,25,2,2990,2,1885.31,84
6572,6542,0.24,1,0.48,0.48,42,43,2,2638,2,1045.76,50
6572,6581,0.08,2,0.17,0.17,31,43,2,2638,2,394.36,66
6572,6625,0.17,2,0.3,0.31,31,25,2,2803,2,1301.35,60
6573,6514,0.5,1,0.96,1,31,42,1,1715,2,1027.55,58
6573,6604,0.25,2,0.48,0.49,31,42,1,1715,2,825.87,49
6574,6473,0.3,1,0.47,0.6,31,23,2,3317,2,2730.15,273
6574,6824,0.75,2,1.19,1.4,31,23,2,3317,2,2416.06,265
6575,6534,0.13,2,0.25,0.25,31,64,3,4701,0,969.02,32
6576,6491,0.26,1,0.64,0.64,42,46,1,985,2,123.22,23
6576,8938,0.25,2,0.6,0.61,42,46,1,985,2,407.67,45
6577,6558,0.23,2,0.45,0.45,31,64,2,3103,0,885.45,1
6577,6563,0.04,2,0.09,0.09,31,64,3,4701,0,2095.59,197
6578,6478,0.38,1,0.41,0.41,31,91,3,10205,0,635.43,5
6579,6499,0.25,2,0.46,0.47,31,62,2,3711,0,1282.99,15
6579,6531,0.43,1,0.81,0.95,31,41,1,1800,2,1579.47,69
6579,6592,0.07,2,0.14,0.15,31,41,1,1800,2,1155.2,39
6580,6658,0.31,2,0.34,0.36,31,97,2,6868,1,2962.38,0
6581,6572,0.08,1,0.17,0.17,31,43,2,2638,2,729.78,59
6581,6613,0.25,2,0.5,0.5,31,43,2,2638,2,226.44,51
6582,6487,0.29,1,0.56,0.56,31,42,2,3504,2,1256.34,126
6582,6659,0.23,2,0.45,0.45,31,42,2,3504,2,503.68,96
6583,6568,0.09,1,0.17,0.24,42,33,2,3655,2,3573.04,249
6583,6621,0.3,2,0.51,0.55,31,32,2,4199,2,2727.98,203
6583,6670,0.25,2,0.56,0.56,31,45,1,1231,2,389.62,20
6584,8820,0.23,1,0.22,0.28,31,11,4,18060,0,15326.15,2897.88
6585,6514,0.23,1,0.37,0.37,31,23,2,3317,2,388.14,84
6585,6665,0.24,2,0.38,0.4,31,23,2,3317,2,1765.44,147
6586,6528,0.16,1,0.34,0.34,42,44,2,2535,2,141.67,46
6586,6660,0.22,2,0.45,0.45,42,44,2,2535,2,626.36,46
6587,6577,0.05,2,0.09,0.09,31,64,2,3103,0,1205.48,78
6587,6635,0.14,1,0.27,0.27,31,64,2,3103,0,1194.23,82
6588,6529,0.17,1,0.26,0.3,31,23,2,3317,2,2370.21,294
6588,6616,0.23,2,0.43,0.48,42,41,2,3521,2,2785.06,100
6588,6617,0.1,2,0.15,0.17,31,23,2,3317,2,2041.38,140
6589,6606,0.09,2,0.09,0.09,31,91,3,10205,0,4578.22,12
6590,6546,0.39,2,0.78,0.85,31,71,1,3196,0,2082.7,270
6590,8815,0.13,2,0.12,0.16,31,11,4,18060,0,16005.14,2745.88
6591,6636,0.13,1,0.23,0.23,31,62,3,5574,0,867.73,36
6592,6579,0.07,1,0.14,0.18,31,41,1,1800,2,1823.11,88
6592,6646,0.15,1,0.28,0.28,31,62,2,3711,0,440.83,25
6592,8818,0.25,2,0.48,0.5,31,41,1,1800,2,1124.21,40
6593,6532,0.17,1,0.37,0.4,42,45,1,1231,2,864.56,51
6593,6645,0.15,2,0.33,0.33,31,45,1,1231,2,458.17,81
6594,6566,0.25,1,0.4,0.59,42,23,3,5306,2,5098.83,576
6594,6645,0.37,2,0.58,0.76,42,23,3,5306,2,4499.89,655
6595,6508,0.62,1,1.24,1.42,31,43,1,1310,2,1097.53,44
6595,6726,0.84,2,1.69,1.8,31,43,1,1310,2,894.49,18
6596,6567,0.1,1,0.23,0.23,31,46,2,1993,2,763.57,19
6596,6623,0.08,2,0.19,0.19,31,46,2,1993,2,420.46,18
6597,6692,0.27,1,0.25,0.31,31,11,4,18060,0,14341.24,2343.59
6598,6515,0.84,2,0.92,1.09,31,97,2,6868,1,4427.54,0
6598,6616,0.08,2,0.14,0.14,31,25,2,2803,2,0,0
6599,6639,0.25,1,0.5,0.5,31,64,2,3103,0,877.31,41
6600,6565,0.11,1,0.21,0.22,31,42,2,3504,2,2288.09,74
6600,6644,0.11,2,0.21,0.21,31,42,2,3504,2,574.09,43
6601,6481,0.63,2,0.84,0.84,31,75,1,3196,0,678.41,50
6601,6537,0.19,2,0.25,0.25,31,15,2,5342,0,1039.25,157
6602,6538,0.5,1,0.83,1.22,42,24,2,2936,2,2820.39,808
6602,6628,0.18,2,0.29,0.35,42,24,2,2936,2,2226.2,575
6603,6590,0.12,2,0.11,0.17,31,11,4,18060,0,18087.83,3015.88
6604,6573,0.25,1,0.48,0.5,31,42,1,1715,2,1027.55,58
6604,6614,0.07,2,0.15,0.15,42,45,1,1231,2,600.03,32
6605,6619,0.11,1,0.12,0.21,31,91,2,6773,0,654.3,5
6606,6658,0.23,1,0.3,0.32,31,75,1,3196,0,1881.66,0
6606,8747,0.38,2,0.42,0.43,31,91,2,6773,0,2696.57,12
6607,6497,0.35,1,0.55,0.56,42,23,2,3538,2,1372.75,119
6607,6536,0.41,1,0.88,0.88,31,44,2,2662,2,112.36,17
6607,6693,0.24,2,0.37,0.4,42,23,2,3538,2,1993.57,103
6608,6561,0.14,1,0.27,0.28,31,41,2,3689,2,2123.74,70
6608,6675,0.21,2,0.4,0.41,31,41,2,3689,2,1703.35,61
6609,6544,0.22,1,0.42,0.44,31,42,1,1715,2,1023.97,85
6609,6725,0.77,2,1.49,1.49,33,42,1,1521,2,221.48,7
6609,6729,0.35,2,0.68,0.73,31,42,1,1715,2,1219.5,52
6610,6531,0.24,1,0.46,0.47,31,34,1,1781,2,729.88,9
6610,6702,0.25,2,0.48,0.48,31,34,1,1781,2,33.5,0
6611,6517,0.3,2,0.59,0.77,31,71,1,3196,0,2853.32,153
6611,6564,0.15,2,0.14,0.16,31,11,4,18060,0,12576.6,1973.59
6612,6484,0.98,2,1.07,1.11,31,91,2,6773,0,2712.81,12
6613,6581,0.25,1,0.5,0.5,31,43,2,2638,2,653.96,41
6613,6724,0.52,2,1.04,1.04,31,43,2,2638,2,177.02,46
6614,6604,0.07,1,0.15,0.17,42,45,1,1231,2,1000.14,39
6614,6638,0.13,2,0.28,0.28,42,45,1,1231,2,603.81,39
6615,6551,0.2,1,0.37,0.44,42,25,3,4526,2,3284.37,762
6615,6648,0.08,2,0.14,0.19,42,25,3,4526,2,3907.8,1004
6616,6588,0.23,1,0.43,0.43,42,41,2,3521,2,240.12,135
6616,6598,0.08,1,0.14,0.52,31,25,2,2803,2,4427.54,0
6616,6660,0.27,2,0.51,0.51,42,41,2,3521,2,690.35,102
6616,6677,0.27,2,0.5,0.5,31,25,2,2803,2,245.01,2
6617,6588,0.1,1,0.15,0.18,31,23,2,3317,2,2368.65,159
6617,6698,0.23,2,0.36,0.4,31,23,2,3317,2,2041.38,140
6618,6587,0.25,2,0.51,0.51,31,64,2,3103,0,842.05,79
6620,6575,0.14,2,0.27,0.27,31,64,3,4701,0,1044.18,34
6621,6583,0.3,1,0.51,0.7,31,32,2,4199,2,3929.74,268
6621,6655,0.25,2,0.41,0.45,31,32,2,4199,2,2778.64,205
6622,6577,0.14,2,0.27,0.27,31,64,3,4701,0,1775.56,120
6623,6596,0.08,1,0.19,0.19,31,46,2,1993,2,844.98,21
6623,6668,0.12,2,0.29,0.29,31,46,2,1993,2,420.46,18
6624,6571,0.39,1,0.62,0.84,42,23,3,5306,2,4713,250
6624,6661,0.26,2,0.41,0.46,42,23,3,5306,2,3423.81,193
6625,6572,0.17,1,0.3,0.31,31,25,2,2803,2,1356.51,54
6625,6653,0.09,2,0.16,0.17,31,25,2,2803,2,1352.18,67
6626,6468,0.49,1,0.94,0.94,31,42,1,1715,2,268.45,15
6626,6800,0.54,2,1.05,1.1,31,42,1,1715,2,1088.21,24
6627,6560,0.2,1,0.4,0.41,42,43,1,1310,2,780.55,52
6627,6775,0.44,2,0.88,0.88,42,43,1,1310,2,436.25,81
6628,6541,0.26,1,0.51,0.51,31,42,1,1715,2,272.08,77
6628,6602,0.18,1,0.29,0.45,42,24,2,2936,2,2967.92,821
6628,6684,0.4,2,0.66,0.79,42,24,2,2936,2,2198.92,534
6629,6612,0.11,2,0.12,0.31,31,91,2,6773,0,2712.81,12
6630,6649,0.1,1,0.11,0.29,31,91,2,6773,0,654.3,5
6631,6494,0.4,1,0.63,0.64,42,23,2,3538,2,1331.9,432
6631,6666,0.11,2,0.17,0.18,42,23,2,3538,2,1561.73,317
6632,6503,0.37,2,0.34,0.34,31,11,3,13606,0,4903.52,838.7
6632,6537,0.26,2,0.35,0.35,31,75,1,3196,0,301.71,29
6633,6717,0.08,2,0.09,0.1,31,97,3,10254,1,4844.03,0
6634,6579,0.15,2,0.27,0.27,31,62,2,3711,0,519.98,13
6635,8823,0.07,1,0.14,0.14,31,64,2,3103,0,1287.41,83
6636,6640,0.01,1,0.02,0.02,31,62,3,5574,0,883.52,37
6636,6663,0.25,2,0.61,0.61,31,46,1,985,2,14.44,1
6637,6545,0.26,1,0.49,0.55,31,41,2,3689,2,2984.88,168
6637,6751,0.34,2,0.64,0.66,31,41,2,3689,2,1972.8,114
6638,6562,0.23,1,0.36,0.38,31,23,2,3317,2,1592.19,384
6638,6614,0.13,1,0.28,0.37,42,45,1,1231,2,1260.41,45
6638,6679,0.13,2,0.22,0.47,42,24,2,2936,2,3596.4,353
6638,6695,0.37,2,0.81,0.83,42,45,1,1231,2,703.5,40
6639,6668,0.25,1,0.5,0.5,31,64,2,3103,0,877.31,41
6640,6718,0.24,1,0.43,0.43,31,62,3,5574,0,883.52,37
