a,b,distance,dircode,time,congtime,area_type,facl_type,num_lanes,capacity,twoway,vol_total,trk_vol
16606,16593,0.55,1,0.92,0.94,33,32,1,12006,2,5410.54,792.99
16606,16626,1.61,2,2.69,2.74,33,32,1,12006,2,5089.81,642.99
16607,16599,0.7,1,1.67,1.67,52,47,1,9506,2,21.47,2
16608,16597,0.3,2,0.28,0.28,33,92,2,31695,0,5332.45,78
16609,16612,0.15,1,0.14,0.23,33,92,2,31695,0,5679.63,50
16611,16608,0.15,2,0.14,0.36,33,92,2,31695,0,5332.45,78
16613,16594,1.86,1,2.86,2.87,52,43,1,4942,2,1428.85,178
16613,16614,0.09,2,0.14,0.14,52,43,1,4942,2,1469.57,160
16614,16613,0.09,1,0.14,0.14,52,43,1,4942,2,1444.23,182
16614,16622,0.64,2,0.98,0.98,52,43,1,4942,2,928.66,135
16617,16621,0.14,1,0.13,0.35,33,92,2,31695,0,5679.63,50
16618,16580,1.61,1,2.47,2.58,52,43,1,4942,2,2824.72,222.98
16618,16632,0.66,2,1.01,1.04,52,43,1,4942,2,2608.13,188.98
16619,16586,1.19,1,1.69,1.69,33,31,1,24099,2,2472.49,452
16619,16640,1.09,2,1.55,1.55,33,31,1,24099,2,1972.71,449
16620,16616,0.14,2,0.13,0.22,33,92,2,31695,0,5332.45,78
16621,16624,0.13,1,0.12,0.12,33,92,2,31695,0,5679.63,50
16622,16614,0.64,1,0.98,0.98,52,43,1,4942,2,885.95,135
16622,16636,1.44,2,2.21,2.21,52,43,1,4942,2,780.88,117
16624,16093,1.2,1,1.11,1.11,33,92,2,31695,0,5679.63,50
16626,16598,0.82,1,1.97,1.97,33,46,1,5705,2,601.17,10
16626,16606,1.61,1,2.69,2.74,33,32,1,12006,2,5090.46,757.99
16626,16631,0.73,2,1.22,1.23,33,32,1,12006,2,4002.52,466.99
16626,16650,1.52,2,3.38,3.64,33,45,1,7487,2,5148.66,282
16627,16620,0.19,2,0.18,0.18,33,92,2,31695,0,5332.45,78
16628,16604,0.69,2,0.59,0.69,52,12,2,28302,0,17773.51,5415.89
16630,16585,1.72,1,2.64,2.68,33,23,2,19781,2,6901.35,571
16630,16633,0.28,2,0.43,0.44,33,23,2,19781,2,7359.12,492
16631,16626,0.73,1,1.22,1.24,33,32,1,12006,2,4632.75,552.99
16631,16639,1.58,2,2.63,2.65,33,32,1,12006,2,3668.47,320.99
16632,16618,0.66,1,1.01,1.03,52,43,1,4942,2,2381.25,198.98
16632,16643,1.24,2,1.9,1.94,52,43,1,4942,2,2422.99,179.98
16633,16630,0.28,1,0.43,0.44,33,23,2,19781,2,7310.21,595
16633,16641,0.52,2,0.8,0.82,33,23,2,19781,2,7564.62,498
16635,16600,1.28,1,2.56,2.58,52,46,1,3803,2,1262,78
16635,16636,0.12,2,0.25,0.26,52,46,1,3803,2,1761.32,178
16635,16645,1.42,2,2.18,2.18,52,43,1,4942,2,676.81,96
16636,16622,1.44,1,2.21,2.21,52,43,1,4942,2,760.59,126
16636,16635,0.12,1,0.25,0.26,52,46,1,3803,2,1732.17,174
16636,16651,0.88,2,1.76,1.77,52,46,1,3803,2,1161.76,57
16639,16631,1.58,1,2.63,2.66,33,32,1,12006,2,4293.11,399.99
16639,16642,0.57,2,0.95,0.96,33,32,1,12006,2,3697.59,325.99
16640,16619,1.09,1,1.55,1.55,33,31,1,24099,2,1946.45,431
16641,16633,0.52,1,0.8,0.82,33,23,2,19781,2,7522.97,597
16641,17001,0.07,2,0.1,0.1,33,23,2,19781,2,7564.62,498
16642,16639,0.57,1,0.95,0.96,33,32,1,12006,2,4305.94,393.99
16642,16648,0.82,2,1.25,1.25,33,23,2,19781,2,3718.77,326.99
16643,16632,1.24,1,1.9,1.93,52,43,1,4942,2,2250.21,177.98
16643,16644,0.13,2,0.2,0.2,52,43,1,4942,2,2422.99,179.98
16644,16643,0.13,1,0.2,0.2,52,43,1,4942,2,2250.21,177.98
16644,16656,1.41,2,2.16,2.21,52,43,1,4942,2,2422.99,179.98
16645,16591,2.29,1,3.35,4.25,52,32,1,7019,2,6060.28,625.98
16645,16635,1.42,1,2.18,2.18,52,43,1,4942,2,686.13,106
16645,16653,1.06,2,1.64,1.65,52,43,1,4942,2,1888.25,184
16645,16665,2.32,2,3.39,4.51,52,32,1,7019,2,6361.12,492.98
16648,16642,0.82,1,1.25,1.25,33,23,2,19781,2,4328.7,395.99
16648,16723,0.16,2,0.24,0.24,33,23,2,19781,2,7298.78,372.99
16650,16626,1.52,1,3.38,3.62,33,45,1,7487,2,4871.04,313
16650,16655,0.69,2,1.53,1.66,33,45,1,7487,2,5248.09,280
16651,16636,0.88,1,1.76,1.77,52,46,1,3803,2,1112.31,62
16651,16659,1.25,2,2.5,2.53,52,46,1,3803,2,1289.84,65
16653,16645,1.06,1,1.64,1.65,52,43,1,4942,2,1920.49,188
16653,16656,1.36,2,2.1,2.11,52,43,1,4942,2,1692.38,163
16654,16723,0.64,1,0.98,0.99,33,23,2,19781,2,6026.34,461.99
16654,17002,0.28,2,0.43,0.43,33,23,2,19781,2,5763.58,364.99
16655,16650,0.69,1,1.53,1.65,33,45,1,7487,2,4958.57,317
16655,16660,0.9,2,2,2.17,33,45,1,7487,2,5296.72,287
16656,16644,1.41,1,2.16,2.2,52,43,1,4942,2,2250.21,177.98
16656,16653,1.36,1,2.1,2.11,52,43,1,4942,2,1729.65,174
16656,16658,0.55,2,0.85,0.89,52,43,1,4942,2,3042.12,331.98
16657,16663,0.93,2,2.23,2.23,52,47,1,9506,2,49.77,8
16658,16656,0.55,1,0.85,0.89,52,43,1,4942,2,2906.61,340.98
16658,16661,0.53,2,0.81,0.82,52,43,1,4942,2,2270.11,287.98
16659,16651,1.25,1,2.5,2.52,52,46,1,3803,2,1244.73,79
16659,17020,2.29,2,4.58,4.63,52,46,1,3803,2,1289.84,65
16660,16655,0.9,1,2,2.16,33,45,1,7487,2,5018.24,325
16660,17010,0.25,2,0.55,0.6,33,45,1,7487,2,5296.72,287
16661,16658,0.53,1,0.81,0.82,52,43,1,4942,2,2159.48,295.98
16661,16662,0.38,2,0.59,0.6,52,43,1,4942,2,2273.56,275.98
16662,16661,0.38,1,0.59,0.6,52,43,1,4942,2,2178.41,291.98
16662,16663,1.11,2,1.71,1.71,52,43,1,4942,2,1394.22,300.99
16662,16666,0.64,2,1.28,1.29,52,46,1,3803,2,1268.83,83.99
16663,16657,0.93,1,2.23,2.23,52,47,1,9506,2,50.47,8
16663,16662,1.11,1,1.71,1.71,52,43,1,4942,2,1394.35,308.99
16663,16664,0.32,2,0.49,0.49,52,43,1,4942,2,1443.99,308.99
16664,16663,0.32,1,0.49,0.49,52,43,1,4942,2,1444.82,316.99
16665,16645,2.32,1,3.39,4.48,52,32,1,7019,2,6281.28,604.98
16665,17018,1.13,2,1.65,2.19,52,32,1,7019,2,6361.12,492.98
16666,16662,0.64,1,1.28,1.28,52,46,1,3803,2,1173.54,91.99
16666,17017,0.55,2,1.1,1.11,52,46,1,3803,2,1579.12,97.99
16667,16458,0.34,1,0.53,0.64,42,23,1,11595,2,8321.7,844.99
16667,16484,0.28,2,0.44,0.53,42,23,1,11595,2,8509.5,883.99
16668,16034,0.11,2,0.28,0.28,33,48,1,5705,2,2510.74,0
16668,16046,0.35,1,0.88,0.89,33,48,1,5705,2,2680.64,0
16671,16066,0.75,1,1.18,1.34,31,23,2,21820,2,14070.8,841
16671,16076,0.39,2,0.62,0.7,31,23,2,21820,2,13943.94,732
16672,16363,0.5,2,1,1,31,43,1,8618,2,113.56,0
16672,16685,0.51,1,1.02,1.02,31,43,1,8618,2,253.33,7
16673,16271,0.25,1,0.5,0.5,31,43,1,8618,2,1671.52,86
16673,16681,0.5,2,1.01,1.01,31,43,1,8618,2,1362.85,61
16673,16684,0.31,2,0.62,0.62,31,43,1,8618,2,424.77,12
16674,16681,0.25,1,0.5,0.5,31,43,1,8618,2,1412.98,73
16674,16682,0.5,2,1,1,31,43,1,8618,2,21.99,3
16674,16685,0.5,2,1.01,1.01,31,43,1,8618,2,485.77,20
16675,16266,0.8,1,1.61,1.62,31,43,1,8618,2,2760,173
16675,16680,0.53,1,1.05,1.06,31,43,1,8618,2,2855.59,185
16676,16152,0.3,2,0.47,0.49,31,23,2,21820,2,10443.04,726
16676,16153,0.33,1,0.65,0.71,31,43,1,8618,2,5090.46,116
16676,16155,0.4,1,0.64,0.81,31,23,2,21820,2,16748.44,897
16676,16686,0.64,2,1.28,1.29,31,43,1,8618,2,3329.62,147
16677,16202,0.3,1,0.59,0.6,31,42,1,11285,2,4785.98,208
16677,16212,0.53,2,1.03,1.05,31,42,1,11285,2,5455.51,275
16677,16686,0.59,1,1.19,1.22,31,43,1,8618,2,4301.06,188
16678,16139,0.2,1,0.33,0.44,42,24,2,19314,2,16218.32,1064
16678,16151,0.57,2,0.95,1.11,42,24,2,19314,2,13688.92,931
16678,16153,0.71,2,1.42,1.43,31,43,1,8618,2,1866.81,0
16678,16169,1.32,2,2.65,2.65,31,43,1,8618,2,685.44,83
16679,16238,0.45,1,0.68,0.69,31,22,2,39091,2,12947.55,740
16679,16259,0.49,1,0.98,0.98,31,43,1,8618,2,1539.77,85
16679,16275,0.7,2,1.06,1.08,31,22,2,39091,2,13431.18,719
16680,16237,0.74,1,1.47,1.5,31,43,1,8618,2,3711.64,223
16680,16675,0.53,2,1.05,1.06,31,43,1,8618,2,2911.79,182
16681,16673,0.5,1,1.01,1.01,31,43,1,8618,2,1750.86,88
16681,16674,0.25,2,0.5,0.5,31,43,1,8618,2,1362.85,61
16682,16325,0.51,2,1.01,1.01,31,43,1,8618,2,290.7,14
16682,16674,0.5,1,1,1,31,43,1,8618,2,28.52,6
16683,16295,0.51,2,1.01,1.01,31,43,1,8618,2,285.82,4
16683,16684,0.19,1,0.38,0.38,31,43,1,8618,2,310.98,5
16684,16673,0.31,1,0.62,0.62,31,43,1,8618,2,74.36,1
16684,16683,0.19,2,0.38,0.38,31,43,1,8618,2,665.78,15
16685,16672,0.51,2,1.02,1.02,31,43,1,8618,2,216.69,8
16685,16674,0.5,1,1.01,1.01,31,43,1,8618,2,536.75,26
16686,16676,0.64,1,1.28,1.29,31,43,1,8618,2,3342.15,135
16686,16677,0.59,2,1.19,1.21,31,43,1,8618,2,4141.04,206
16687,16409,0.28,1,0.55,0.55,42,43,1,8618,2,2610.44,131
16687,16419,0.41,2,0.83,0.83,42,43,1,8618,2,1893.21,88
16688,16397,0.38,1,0.76,0.76,42,43,1,8618,2,2937.07,148
16688,16409,0.4,2,0.81,0.81,42,43,1,8618,2,1977.45,94
16694,16408,0.47,1,1.17,1.17,33,47,1,5705,2,1443.74,64
16694,16420,0.38,2,0.94,0.94,33,47,1,5705,2,1380.62,67
16705,16289,1.14,1,1.79,1.82,31,23,3,32730,2,11072.09,887
16705,16347,0.29,2,0.45,0.46,31,23,3,32730,2,11518.57,837
16708,16135,0.29,1,0.42,0.42,31,21,2,39091,2,8164.68,614
16708,16165,0.92,2,1.32,1.32,31,21,2,39091,2,8774.02,529
16723,16090,0.37,2,0.75,0.75,33,71,1,20112,0,5332.45,78
16723,16648,0.16,1,0.24,0.24,33,23,2,19781,2,2229.09,391.99
16723,16654,0.64,2,0.98,0.99,33,23,2,19781,2,5763.58,364.99
16725,16243,0.29,1,0.56,0.56,33,42,1,10009,2,1414.79,89
16725,16251,0.55,2,1.07,1.07,33,42,1,10009,2,1410.05,100
16726,16138,1.38,1,2.13,2.3,52,43,1,4942,2,3487.88,176
16726,16154,1.17,2,1.79,1.91,52,43,1,4942,2,3214.81,218
17001,16641,0.07,1,0.1,0.1,33,23,2,19781,2,7522.97,597
17001,17003,0.91,2,1.41,1.44,33,23,2,19781,2,7346.65,485
17002,16654,0.28,1,0.43,0.43,33,23,2,19781,2,6026.34,461.99
17002,17005,1.95,2,3,3.02,33,23,2,19781,2,5763.58,364.99
17003,17001,0.91,1,1.41,1.44,33,23,2,19781,2,7319.05,580
17003,17008,0.95,2,1.46,1.51,33,23,2,19781,2,8647.58,525
17004,17008,1.25,2,2.51,2.51,31,43,1,8618,2,1019.16,49
17005,17002,1.95,1,3,3.03,33,23,2,19781,2,6026.34,461.99
17005,17368,0.69,2,1.09,1.09,31,23,2,21820,2,4995.92,321.99
17007,17008,0.07,2,0.11,0.11,31,23,2,21820,2,7040.11,438.99
17007,17368,0.65,1,1.02,1.02,31,23,2,21820,2,5299.46,394.99
17007,17369,0.58,2,1.17,1.19,31,43,1,8618,2,3770.85,183
17008,17003,0.95,1,1.46,1.52,33,23,2,19781,2,8675.31,625
17008,17004,1.25,1,2.51,2.51,31,43,1,8618,2,1052.42,57
17008,17007,0.07,1,0.11,0.11,31,23,2,21820,2,7431.58,463.99
17008,17014,1.42,2,2.25,2.4,31,23,2,21820,2,11760.64,724.99
17009,17010,0.48,2,0.74,0.74,52,43,1,4942,2,651.82,36
17009,17013,2.77,1,5.54,5.54,33,43,1,8007,2,673.64,38
17010,16660,0.25,1,0.55,0.59,33,45,1,7487,2,5018.24,325
17010,17009,0.48,1,0.74,0.74,52,43,1,4942,2,704.52,41
17010,17015,3.07,2,4.72,4.72,52,43,1,4942,2,931.91,64
17010,17019,1.75,2,2.29,2.32,52,31,1,13527,2,5463.55,288
17011,17012,0.82,2,1.63,1.64,31,43,1,8618,2,3319.73,153
17011,17369,0.53,1,1.07,1.08,31,43,1,8618,2,3682.91,231
17012,17011,0.82,1,1.63,1.64,31,43,1,8618,2,3259.03,214
17012,17013,1.71,2,3.41,3.41,31,43,1,8618,2,621.56,33
17013,17009,2.77,2,5.54,5.54,33,43,1,8007,2,621.56,33
17013,17012,1.71,1,3.41,3.41,31,43,1,8618,2,673.64,38
17014,17008,1.42,1,2.25,2.43,31,23,2,21820,2,12213.1,857.99
17014,17016,0.1,2,0.16,0.2,31,23,2,21820,2,17073.32,898.99
17015,17010,3.07,1,4.72,4.72,52,43,1,4942,2,928.82,67
17015,17020,2.58,2,3.97,3.97,52,43,1,4942,2,891.53,75
17016,17014,0.1,1,0.16,0.21,31,23,2,21820,2,17570.76,1056.99
17016,17022,0.63,2,1,1.25,31,23,2,21820,2,16974.46,900.99
17017,16666,0.55,1,1.1,1.11,52,46,1,3803,2,1498.01,109.99
17017,17023,1.03,2,2.07,2.09,52,46,1,3803,2,1579.12,97.99
17018,16665,1.13,1,1.65,2.18,52,32,1,7019,2,6281.28,604.98
17018,17047,3.52,2,5.15,5.76,52,32,1,7019,2,4920.33,421.98
17019,17010,1.75,1,2.29,2.33,52,31,1,13527,2,5240.87,328
17019,17038,2.77,2,3.61,3.66,52,31,1,13527,2,5490.87,290
17020,16659,2.29,1,4.58,4.61,52,46,1,3803,2,1244.73,79
17020,17015,2.58,1,3.97,3.97,52,43,1,4942,2,933.89,76
17020,17021,0.07,2,0.15,0.16,52,46,1,3803,2,1701.56,89
17021,17020,0.07,1,0.15,0.15,52,46,1,3803,2,1698.82,104
17021,17039,2.62,2,5.25,5.27,52,46,1,3803,2,897.04,49
17021,17041,2.97,2,4.57,4.57,52,43,1,4942,2,928.62,55
17022,17016,0.63,1,1,1.29,31,23,2,21820,2,17452.35,1053.99
17022,17024,0.69,2,1.09,1.33,31,23,2,21820,2,16442.56,876.99
17023,17017,1.03,1,2.07,2.09,52,46,1,3803,2,1498.01,109.99
17023,17062,3.39,2,6.77,6.78,52,46,1,3803,2,1025.3,52.99
17024,17022,0.69,1,1.09,1.38,31,23,2,21820,2,16913.95,1026.99
17024,17025,0.7,2,1.39,1.4,31,43,1,8618,2,2582.66,123
17024,17028,0.44,2,0.7,0.86,31,23,2,21820,2,16283.39,844.99
17025,17024,0.7,1,1.39,1.39,31,43,1,8618,2,2552.59,136
17025,17026,0.3,2,0.59,0.59,31,43,1,8618,2,1792.68,95
17026,17025,0.3,1,0.59,0.59,31,43,1,8618,2,1792.73,108
17026,17027,0.19,2,0.37,0.37,31,43,1,8618,2,1148.52,65
17027,17026,0.19,1,0.37,0.37,31,43,1,8618,2,1136.98,74
17027,17032,2.82,2,5.63,5.63,31,43,1,8618,2,1148.52,65
17028,17024,0.44,1,0.7,0.88,31,23,2,21820,2,16784.85,981.99
17028,17029,0.45,2,0.71,0.81,31,23,2,21820,2,14506.55,779.99
17029,17028,0.45,1,0.71,0.83,31,23,2,21820,2,14980.31,904.99
17029,17031,0.5,2,0.79,0.96,31,23,2,21820,2,16112.72,850.99
17030,17040,1.12,1,2.17,2.17,33,42,1,10009,2,1979.09,127
17031,17029,0.5,1,0.79,0.99,31,23,2,21820,2,16626.08,982.99
17031,17033,0.1,2,0.16,0.21,31,23,2,21820,2,17784.02,948.99
17032,17027,2.82,1,5.63,5.63,31,43,1,8618,2,1136.98,74
17032,17034,0.76,2,1.17,1.17,52,43,1,4942,2,663.11,62
17033,17031,0.1,1,0.16,0.22,31,23,2,21820,2,18314.99,1087.99
17033,17035,0.55,2,0.87,1.08,42,23,2,23275,2,17784.02,948.99
17034,17032,0.76,1,1.17,1.17,52,43,1,4942,2,714.57,59
17034,17038,1.39,2,2.13,2.13,52,43,1,4942,2,877.93,87
17035,17033,0.55,1,0.87,1.12,42,23,2,23275,2,18314.99,1087.99
17035,17036,0.33,2,0.52,0.62,42,23,2,23275,2,17039.34,1004.99
17036,17035,0.33,1,0.52,0.64,42,23,2,23275,2,17540.16,1127.99
17036,17042,0.53,2,0.84,1,42,23,2,23275,2,16990.89,1027.99
17037,17043,0.87,2,1.67,1.68,33,42,1,10009,2,3045.39,154
17038,17019,2.77,1,3.61,3.67,52,31,1,13527,2,5275.14,330
17038,17034,1.39,1,2.13,2.13,52,43,1,4942,2,925.23,82
17038,17058,1.81,2,2.36,2.39,52,31,1,13527,2,5233.34,251
17039,17021,2.62,1,5.25,5.26,52,46,1,3803,2,881.02,53
17039,17073,2.97,2,5.94,5.97,52,46,1,3803,2,1015.85,56
17040,17030,1.12,2,2.17,2.17,33,42,1,10009,2,2031.4,124
17040,17042,0.06,1,0.12,0.12,31,42,1,11285,2,2755.75,165
17041,17021,2.97,1,4.57,4.57,52,43,1,4942,2,941.9,66
17041,17047,1.29,2,1.99,1.99,52,43,1,4942,2,694.36,77
17042,17036,0.53,1,0.84,1.02,42,23,2,23275,2,17490.04,1149.99
17042,17040,0.06,2,0.12,0.12,31,42,1,11285,2,2726.4,156
17042,17045,0.38,2,0.61,0.72,42,23,2,23275,2,16688.97,1024.99
17043,17037,0.87,1,1.67,1.67,33,42,1,10009,2,2933.82,142
17043,17044,0.14,2,0.27,0.27,33,42,1,10009,2,3948.26,217
17044,17043,0.14,1,0.27,0.27,33,42,1,10009,2,3796.39,216
17044,17045,0.43,2,0.83,0.92,33,42,1,10009,2,7065.59,379
17045,17042,0.38,1,0.61,0.74,42,23,2,23275,2,17158.76,1137.99
17045,17044,0.43,1,0.83,0.9,33,42,1,10009,2,6815.67,359
17045,17046,0.13,2,0.21,0.25,42,23,2,23275,2,16793.08,1065.99
17045,17048,1.21,2,2.34,2.37,31,42,1,11285,2,4019.29,65
17046,17045,0.13,1,0.21,0.26,42,23,2,23275,2,17096.3,1163.99
17046,17050,0.56,2,0.88,0.93,42,23,2,23275,2,11698.17,733.99
17046,17051,0.81,2,1.57,1.62,31,42,1,11285,2,6300.79,391
17047,17018,3.52,1,5.15,5.72,52,32,1,7019,2,4867.75,523.98
17047,17041,1.29,1,1.99,1.99,52,43,1,4942,2,687.42,78
17047,17055,0.83,2,1.39,1.41,33,32,1,12006,2,5204.23,426.98
17048,17045,1.21,1,2.34,2.36,31,42,1,11285,2,3935.94,60
17048,17049,0.51,2,0.98,0.99,31,42,1,11285,2,4224.77,151
17049,17048,0.51,1,0.98,0.99,31,42,1,11285,2,4256.99,144
17049,17052,1.68,2,3.25,3.26,31,42,1,11285,2,2928.77,148
17050,17046,0.56,1,0.88,0.94,42,23,2,23275,2,11958.9,795.99
17050,17054,0.4,2,0.64,0.69,42,23,2,23275,2,13112.43,847.99
17051,17046,0.81,1,1.57,1.62,31,42,1,11285,2,6343.29,427
17051,17061,1.15,2,2.22,2.26,31,42,1,11285,2,5508.65,297
17052,17049,1.68,1,3.25,3.26,31,42,1,11285,2,2869.88,138
17052,17056,0.48,2,0.93,0.93,31,42,1,11285,2,2967.66,149
17053,17367,2.34,1,4.69,4.77,52,46,1,3803,2,1826.29,201.99
17054,17050,0.4,1,0.64,0.71,42,23,2,23275,2,13412.92,909.99
17054,17066,0.68,2,1.08,1.19,31,23,2,21820,2,13112.43,847.99
17055,17047,0.83,1,1.39,1.41,33,32,1,12006,2,5144.71,529.98
17055,17065,0.5,2,0.84,0.89,33,32,1,12006,2,7121.62,506.98
17056,17052,0.48,1,0.93,0.93,31,42,1,11285,2,2907.36,139
17056,17057,0.24,2,0.47,0.47,31,42,1,11285,2,2967.66,149
17057,17056,0.24,1,0.47,0.47,31,42,1,11285,2,2907.36,139
17057,17064,1.27,2,2.45,2.45,33,42,1,10009,2,1351.5,90
17058,17038,1.81,1,2.36,2.4,52,31,1,13527,2,5064.91,286
17058,17059,2.41,2,3.15,3.3,52,31,1,13527,2,7163.31,356
17059,17058,2.41,1,3.15,3.35,52,31,1,13527,2,6985.43,409
17059,17064,0.27,2,0.38,0.38,33,31,1,24099,2,7163.31,356
17061,17051,1.15,1,2.22,2.27,31,42,1,11285,2,5677.67,331
17061,17063,0.55,2,1.06,1.07,31,42,1,11285,2,4419.56,226
17062,17023,3.39,1,6.77,6.78,52,46,1,3803,2,994.75,58.99
17062,17367,1.64,2,3.28,3.29,52,46,1,3803,2,1025.3,52.99
17063,17061,0.55,1,1.06,1.07,31,42,1,11285,2,4566.72,252
17063,17071,1.1,2,2.12,2.16,31,42,1,11285,2,5550.08,291
17064,17057,1.27,1,2.45,2.45,33,42,1,10009,2,1368.76,88
17064,17059,0.27,1,0.38,0.38,33,31,1,24099,2,6985.43,409
17064,17072,0.77,2,1.18,1.22,33,23,2,19781,2,8290.66,441
17065,17055,0.5,1,0.84,0.89,33,32,1,12006,2,7106.57,623.98
17065,17067,0.78,2,1.61,1.78,51,46,1,3576,2,2639.92,238
17065,17068,0.27,2,0.45,0.48,33,32,1,12006,2,6857.78,515.98
17066,17054,0.68,1,1.08,1.22,31,23,2,21820,2,13412.92,909.99
17066,17069,0.53,2,0.83,0.93,31,23,2,21820,2,13558.35,873.99
17067,17065,0.78,1,1.61,1.78,51,46,1,3576,2,2634.57,277
17067,17367,0.95,2,1.89,1.91,52,46,1,3803,2,1492.23,197
17068,17065,0.27,1,0.45,0.47,33,32,1,12006,2,6848.08,593.98
17068,17075,0.69,2,1.15,1.24,33,32,1,12006,2,7284.85,531.98
17069,17066,0.53,1,0.83,0.95,31,23,2,21820,2,13859.23,931.99
17069,17078,0.87,2,1.38,1.55,31,23,2,21820,2,13727.83,906.99
17070,17082,2.2,2,4.26,4.26,31,42,1,11285,2,1438.63,99
17071,17063,1.1,1,2.12,2.17,31,42,1,11285,2,5693.77,314
17071,17074,0.21,2,0.41,0.42,31,42,1,11285,2,5674.3,323
17071,17080,0.8,2,1.55,1.55,31,42,1,11285,2,1799.8,117
17072,17064,0.77,1,1.18,1.23,33,23,2,19781,2,8130.03,492
17072,17077,0.5,2,0.77,0.8,33,23,2,19781,2,8761.49,476
17073,17039,2.97,1,5.94,5.96,52,46,1,3803,2,995.52,60
17073,17076,0.4,2,0.95,1,31,46,1,6479,2,3596.44,139
17074,17071,0.21,1,0.41,0.42,31,42,1,11285,2,5795.65,356
17074,17079,0.58,2,1.12,1.16,33,42,1,10009,2,5617.74,323
17075,17068,0.69,1,1.15,1.23,33,32,1,12006,2,7301.97,617.98
17075,17081,0.95,2,1.58,1.7,33,32,1,12006,2,7284.85,531.98
17076,17073,0.4,1,0.95,1.01,31,46,1,6479,2,3633.66,144
17076,17085,1,2,2.4,2.7,31,46,1,6479,2,4590.28,174
17077,17072,0.5,1,0.77,0.81,33,23,2,19781,2,8592.68,530
17077,17087,1.17,2,1.81,1.85,33,23,2,19781,2,7492.18,413
17078,17069,0.87,1,1.38,1.58,31,23,2,21820,2,14050.88,973.99
17078,17082,0.44,2,0.7,0.79,31,23,2,21820,2,13840.2,922.99
17079,17074,0.58,1,1.12,1.16,33,42,1,10009,2,5738.59,354
17079,17099,1.8,2,3.48,3.59,33,42,1,10009,2,5588.5,323
17080,17071,0.8,1,1.55,1.55,31,42,1,11285,2,1822.13,107
17080,17083,0.63,2,1.23,1.23,31,42,1,11285,2,2230.28,116
17081,17075,0.95,1,1.58,1.7,33,32,1,12006,2,7301.97,617.98
17081,17092,1.14,2,2.14,2.25,42,33,1,11846,2,6554.82,471.98
17082,17070,2.2,1,4.26,4.26,31,42,1,11285,2,1458.2,90
17082,17078,0.44,1,0.7,0.81,31,23,2,21820,2,14222.24,973.99
17082,17086,0.45,2,0.7,0.8,31,23,2,21820,2,14327.2,946.99
17083,17080,0.63,1,1.23,1.23,31,42,1,11285,2,2312.18,120
17083,17084,0.18,2,0.35,0.35,31,42,1,11285,2,2045.21,105
17084,17083,0.18,1,0.35,0.35,31,42,1,11285,2,2164.81,110
17084,17093,0.82,2,1.58,1.58,31,42,1,11285,2,1243.79,68
17085,17076,1,1,2.4,2.72,31,46,1,6479,2,4632.57,181
17085,17088,0.23,2,0.55,0.65,31,46,1,6479,2,5054.04,198
17086,17082,0.45,1,0.7,0.82,31,23,2,21820,2,14728.81,988.99
17086,17089,0.13,2,0.21,0.24,31,23,2,21820,2,14327.2,946.99
17087,17077,1.17,1,1.81,1.86,33,23,2,19781,2,7315.17,456
17087,17102,0.81,2,1.24,1.27,33,23,2,19781,2,7492.18,413
17088,17085,0.23,1,0.55,0.66,31,46,1,6479,2,5106.01,208
17088,17123,1.92,2,4.61,5.42,31,46,1,6479,2,5054.04,198
17089,17086,0.13,1,0.21,0.25,31,23,2,21820,2,14728.81,988.99
17089,17091,0.94,2,1.81,1.81,31,42,1,11285,2,1340.36,110
17089,17101,0.69,2,1.08,1.21,42,23,2,23275,2,14495.7,962.99
17090,17096,1.08,1,2.08,2.08,33,42,1,10009,2,2470.31,170
17090,17107,1.09,2,2.12,2.12,31,42,1,11285,2,2286.75,144
17091,17089,0.94,1,1.81,1.81,31,42,1,11285,2,1316.14,124
17091,17094,0.83,2,1.61,1.61,31,42,1,11285,2,1340.36,110
17092,17081,1.14,1,2.14,2.25,42,33,1,11846,2,6564.4,556.98
17092,17097,0.46,2,0.7,0.7,42,22,2,41697,2,6554.82,471.98
17093,17084,0.82,1,1.58,1.58,31,42,1,11285,2,1362.27,74
17093,17098,0.27,2,0.53,0.53,31,42,1,11285,2,1243.79,68
17094,17091,0.83,1,1.61,1.61,31,42,1,11285,2,1316.14,124
17094,17095,0.13,2,0.24,0.24,31,42,1,11285,2,2273.8,148
17095,17094,0.13,1,0.24,0.24,31,42,1,11285,2,2239.73,162
17095,17098,0.71,2,1.36,1.37,31,42,1,11285,2,3401.07,242
17096,17090,1.08,2,2.08,2.08,33,42,1,10009,2,2592.61,161
17097,17092,0.46,1,0.7,0.7,42,22,2,41697,2,6564.4,556.98
17097,17108,0.7,2,1.08,1.09,42,22,2,41697,2,10659.71,606.98
17098,17093,0.27,1,0.53,0.53,31,42,1,11285,2,1362.27,74
17098,17095,0.71,1,1.36,1.36,31,42,1,11285,2,3335.89,247
17098,17109,1.02,2,1.98,1.98,31,42,1,11285,2,1794.77,150
17098,17110,0.49,2,0.95,0.95,31,42,1,11285,2,2075.36,130
17099,17079,1.8,1,3.48,3.6,33,42,1,10009,2,5711.44,354
17099,17100,0.08,2,0.12,0.14,33,23,2,19781,2,14101.39,937
17099,17103,0.32,1,0.49,0.52,33,23,2,19781,2,9685.66,743
17100,17099,0.08,1,0.12,0.14,33,23,2,19781,2,14181.3,973
