a,b,link_id,link_id2,distance,dircode,time,congtime,area_type,facl_type,num_lanes,capacity,twoway,location,screenline,zone,constructn,ccc,evac,corridor,c_segment,cosite,aadt,pswadt,auto,lt_trk,hy_trk,pddir_cnt,pdtrk_dir,dir_count,dltrk_dir,vol_total,trk_vol,vht,cht,vht1,cht1,trk_pct,spd_lnk,spd_lnk2,speed_org,speed_cng,uroadfactor,confactor,anode,bnode
10703,10671,1067110703,1067110703,.25,1,.48,.48,31,42,2,3504,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,594.3,13,4.75,0,4.76,28.04,2.19,0,0,31,31.16,.85,.4521,10671,10703
10703,10719,1070310719,1070310719,.17,2,.33,.33,31,42,2,3504,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,843.74,24,4.64,0,4.65,19.29,2.84,0,0,31,30.64,.85,.4521,10703,10719
10704,10711,1070410711,1070410711,.03,1,.07,.07,11,64,4,5971,0,2,99,0,0,0,0,539,2539002,X,0,0,0,0,0,0,0,0,0,1223.49,117,1.43,0,1.43,6.98,9.56,550,0,23,23.02,.7,.4521,10704,10711
10706,10690,1069010706,1069010706,.08,1,.16,.16,31,42,1,1715,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,386.54,11,1.03,0,1.03,4.58,2.85,0,0,31,31.1,.85,.4521,10690,10706
10706,10728,1070610728,1070610728,.22,2,.43,.43,31,42,1,1715,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,98.78,1,.71,0,.71,12.29,1.01,0,0,31,30.67,.85,.4521,10706,10728
10707,10650,1065010707,1065010707,.17,1,.46,.46,11,46,2,1898,2,2,99,0,0,0,0,0,0,PI_SP03,0,0,0,0,0,0,0,0,0,62.98,9,.48,0,.48,14.55,14.29,0,0,22,22.1,.85,.4521,10650,10707
10707,10726,1070710726,1070710726,.06,2,.16,.16,11,46,2,1898,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,127.26,20,.34,0,.34,5.06,15.72,0,0,22,22.27,.85,.4521,10707,10726
10708,10702,1070810702,1070810702,.06,2,.16,.16,11,64,3,4896,0,2,99,0,0,0,0,0,0,PI_SP11,0,0,0,0,0,0,0,0,0,375.55,47,1,0,1,13.06,12.52,613,0,23,22.42,.7,.4521,10702,10708
10709,10679,1067910709,1067910709,.08,1,.17,.17,11,25,2,2480,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,548.98,24,1.56,0,1.56,7.05,4.37,707,0,28,27.8,.75,.4521,10679,10709
10709,10698,1069810709,1069810709,.09,1,.18,.18,21,34,2,3225,2,2,99,0,0,0,0,559,2559003,X,0,0,0,0,0,0,0,0,0,1248.62,291,3.75,0,3.79,9.78,23.31,0,0,28,28.27,.75,.4521,10698,10709
10709,10747,1070910747,1070910747,.12,2,.22,.22,31,25,2,2803,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,875.71,106,3.21,0,3.24,10.37,12.1,0,0,33,33.07,.75,.4521,10709,10747
10709,10750,1070910750,1070910750,.38,2,.81,.81,21,34,2,3225,2,2,99,0,0,0,0,559,2559003,FD_155501,7400,8000,349,7,2,357,9,2846,60,199.83,52,2.7,4.82,2.7,43.54,26.02,0,0,28,27.92,.75,.4521,10709,10750
10710,10712,1071010712,1071010712,.01,2,.02,.02,31,42,1,1715,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,248.65,64,.08,0,.08,.57,25.74,0,0,31,30,.85,.4521,10710,10712
10710,10754,1071010754,1071010754,.45,1,.82,1.1,42,25,3,4526,0,2,99,0,0,1,1,35,2035006,X,0,0,0,0,0,0,0,0,0,3953.5,190,54.03,0,72.46,82.95,4.81,0,0,33,24.46,.75,.4521,10710,10754
10711,10708,1071110708,1071110708,.02,2,.06,.06,11,64,3,4896,0,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,396.41,51,.4,0,.4,4.9,12.87,613,0,23,23.3,.7,.4521,10708,10711
10711,10742,1071110742,1071110742,.1,1,.26,.26,11,64,4,5971,0,2,99,0,0,0,0,539,2539002,X,0,0,0,0,0,0,0,0,0,1210.12,147,5.24,0,5.25,25.91,12.15,633,0,23,22.86,.7,.4521,10711,10742
10712,10684,1071210684,1071210684,.26,2,.3,.3,31,16,2,7631,0,2,99,0,0,1,1,35,2035006,FD_155135,0,0,0,0,0,0,0,0,0,2613.8,220,13.07,0,13.23,38.62,8.42,0,0,52,50.56,.7,.4521,10684,10712
10712,10710,1071010712,1071010712,.01,1,.02,.02,31,42,1,1715,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,614.5,39,.2,0,.21,.57,6.35,0,0,31,29.86,.85,.4521,10710,10712
10712,10724,1071210724,1071210724,.03,2,.06,.06,31,42,1,1715,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,189.74,11,.19,0,.19,1.72,5.8,0,0,31,31.3,.85,.4521,10712,10724
10713,10687,1068710713,1068710713,.19,1,.52,.52,11,46,1,938,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,26,4,.23,0,.23,8.13,15.38,0,0,22,22.04,.85,.4521,10687,10713
10713,10689,1068910713,1068910713,.06,1,.13,.13,11,25,2,2480,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,584.27,51,1.27,0,1.27,5.39,8.73,552,0,28,27.6,.75,.4521,10689,10713
10713,10716,1071310716,1071310716,.04,2,.11,.11,11,46,1,938,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,34.79,9,.06,0,.06,1.72,25.87,0,0,22,22.09,.85,.4521,10713,10716
10713,10733,1071310733,1071310733,.06,2,.13,.13,11,25,2,2480,2,2,31,0,0,0,0,0,0,PI_MP19,0,0,0,0,0,0,0,0,0,474.55,69,1.03,0,1.03,5.38,14.54,552,0,28,28.2,.75,.4521,10713,10733
10714,10680,1071410680,1071410680,.09,2,.24,.24,11,64,4,5971,0,2,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,1340.19,128,5.36,0,5.37,23.93,9.55,638,2901,23,23.35,.7,.4521,10680,10714
10715,10783,1071510783,1071510783,.26,1,.24,.27,31,11,4,18060,0,2,99,0,0,1,1,47,2047007,X,0,0,0,0,0,0,0,0,0,11709.81,1531.47,46.84,0,52.21,80.53,13.08,767,2701,65,57.26,.7,.4521,10715,10783
10716,10701,1070110716,1070110716,.06,1,.16,.16,11,46,1,938,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,.29,0,0,0,0,2.5,0,0,0,22,22.5,.85,.4521,10701,10716
10716,10713,1071310716,1071310716,.04,1,.11,.11,11,46,1,938,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,142.07,19,.26,0,.26,1.72,13.37,0,0,22,22.09,.85,.4521,10713,10716
10716,10725,1071610725,1071610725,.05,2,.13,.13,11,46,1,938,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,39.39,9,.09,0,.09,2.03,22.85,0,0,22,22.38,.85,.4521,10716,10725
10716,10738,1071610738,1071610738,.06,2,.17,.17,11,46,1,938,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,4.17,2,.01,0,.01,2.66,47.96,0,0,22,21.42,.85,.4521,10716,10738
10717,10667,1071710667,1071710667,.54,2,.9,1.17,42,24,2,2936,0,2,99,0,0,1,0,35,2035005,X,0,0,0,0,0,0,0,0,0,2482.25,249,37.23,0,48.56,57.43,10.03,0,0,36,27.45,.75,.4521,10667,10717
10717,10721,1071710721,1071710721,.01,2,.02,.02,42,24,2,2936,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1704.06,143,.57,0,.61,1.06,8.39,0,0,36,27.74,.75,.4521,10717,10721
10718,10630,1063010718,1063010718,.26,1,.48,.49,31,41,2,3689,2,2,99,0,0,0,0,0,0,PI_MP73,11500,12500,868,26,0,894,26,6499,160,1611.63,130,12.89,7.15,13.03,29.82,8.07,0,0,32,31.61,.85,.4521,10630,10718
10718,10781,1071810781,1071810781,.2,2,.37,.39,31,41,2,3689,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,2549.69,140,15.72,0,16.75,24.24,5.49,0,0,32,29.81,.85,.4521,10718,10781
10719,10703,1070310719,1070310719,.17,1,.33,.33,31,42,2,3504,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,696.09,24,3.83,0,3.83,19.28,3.45,0,0,31,30.66,.85,.4521,10703,10719
10719,10732,1071910732,1071910732,.08,2,.16,.16,31,42,2,3504,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,902.8,27,2.41,0,2.41,9.35,2.99,0,0,31,31.16,.85,.4521,10719,10732
10720,10634,1063410720,1063410720,.25,1,.56,.56,31,33,2,3655,2,2,99,0,0,0,1,137,2137001,X,0,0,0,0,0,0,0,0,0,626.98,32,5.85,0,5.85,34.12,5.1,839,0,27,27.11,.75,.4521,10634,10720
10720,10691,1069110720,1069110720,.25,1,.42,.45,31,32,2,4199,2,2,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,2595.06,197,18.17,0,19.42,31.43,7.59,0,0,36,33.91,.75,.4521,10691,10720
10720,10735,1072010735,1072010735,.03,2,.06,.06,31,32,2,4199,2,2,99,0,0,0,1,137,2137002,X,0,0,0,0,0,0,0,0,0,1650.54,61,1.65,0,1.67,4.25,3.7,0,0,36,34.02,.75,.4521,10720,10735
10720,10749,1072010749,1072010749,.25,2,.42,.45,31,32,2,4199,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,2557.24,217,17.9,0,19.07,31.31,8.49,0,0,36,33.58,.75,.4521,10720,10749
10721,10717,1071710721,1071710721,.01,1,.02,.02,42,24,2,2936,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,534.07,48,.18,0,.18,.98,8.99,0,0,36,29.96,.75,.4521,10717,10721
10721,10755,1072110755,1072110755,.29,2,.49,.54,42,24,2,2936,2,2,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,1792.15,159,14.64,0,16.06,26.31,8.87,0,0,36,32.54,.75,.4521,10721,10755
10721,10763,1072110763,1072110763,.36,1,.6,.7,42,24,3,4442,0,2,99,0,0,1,1,35,2035005,FD_155302,41500,41500,2662,45,11,2717,56,20137,408,3153.69,355,31.54,27.17,36.74,51.75,11.26,0,0,36,31.14,.75,.4521,10721,10763
10722,10711,1072210711,1072210711,.1,2,.25,.25,11,64,3,4896,0,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,383.05,81,1.6,0,1.6,20.4,21.15,615,0,23,23.11,.7,.4521,10711,10722
10723,10736,1072310736,1072310736,.22,1,.47,.47,21,71,2,6392,0,2,99,0,0,0,0,0,0,FD_152731,0,0,0,0,0,0,0,0,0,772.63,98,6.05,0,6.05,50.08,12.68,0,0,28,27.9,.75,.4521,10723,10736
10723,13120,1072313120,1072313120,.29,1,.44,.44,11,15,2,5497,0,2,99,0,0,1,1,561,2561002,FD_150091,18500,20000,1929,28,9,1966,37,8755,156,1164.84,179,8.54,14.42,8.56,40.4,15.37,677,3001,40,39.46,.7,.4521,10723,13120
10724,10712,1071210724,1071210724,.03,1,.06,.06,31,42,1,1715,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,205.7,12,.21,0,.21,1.72,5.83,0,0,31,31.3,.85,.4521,10712,10724
10724,10802,1072410802,1072410802,.27,2,.53,.53,31,42,1,1715,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,189.74,11,1.68,0,1.68,15.15,5.8,0,0,31,31.04,.85,.4521,10724,10802
10725,10716,1071610725,1071610725,.05,1,.13,.13,11,46,1,938,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,146.24,21,.32,0,.32,2.03,14.36,0,0,22,22.38,.85,.4521,10716,10725
10725,10726,1072510726,1072510726,.02,2,.05,.05,11,46,1,938,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,23.34,5,.02,0,.02,.78,21.42,0,0,22,24,.85,.4521,10725,10726
10726,10707,1070710726,1070710726,.06,1,.16,.16,11,46,2,1898,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,10.12,2,.03,0,.03,5.06,19.76,0,0,22,22.27,.85,.4521,10707,10726
10726,10725,1072510726,1072510726,.02,1,.05,.05,11,46,1,938,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,84.23,13,.07,0,.07,.78,15.43,0,0,22,24,.85,.4521,10725,10726
10726,10744,1072610744,1072610744,.06,2,.16,.16,11,46,2,1898,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,65.86,11,.18,0,.18,5.06,16.7,0,0,22,22.65,.85,.4521,10726,10744
10727,10647,1064710727,1064710727,.23,1,.4,.4,31,24,3,4165,2,2,99,0,0,0,1,0,0,PI_1110,13500,14500,988,30,0,1018,30,6626,149,796.2,79,5.31,6.79,5.32,27.81,9.92,0,0,34,34.26,.75,.4521,10647,10727
10727,10770,1072710770,1072710770,.15,2,.27,.27,31,24,3,4165,2,2,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,1054.78,78,4.75,0,4.77,18.83,7.39,0,0,34,33.78,.75,.4521,10727,10770
10728,10706,1070610728,1070610728,.22,1,.43,.43,31,42,1,1715,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,178.34,2,1.28,0,1.28,12.29,1.12,0,0,31,30.67,.85,.4521,10706,10728
10728,10766,1072810766,1072810766,.4,2,.78,.78,31,42,1,1715,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,152,3,1.98,0,1.98,22.3,1.97,0,0,31,30.97,.85,.4521,10728,10766
10729,10759,1072910759,1072910759,.09,1,.24,.24,11,64,3,4896,0,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1052.16,167,4.21,0,4.22,19.62,15.87,645,0,23,22.93,.7,.4521,10729,10759
10730,10688,1073010688,1073010688,.35,2,.53,.53,11,15,3,8282,0,2,33,0,0,1,1,561,2561001,FD_150092,27750,29138,1825,17,4,1845,21,14291,224,1511.18,303,13.35,16.3,13.37,73.26,20.05,683,3001,40,39.73,.7,.4521,10688,10730
10731,10646,1073110646,1073110646,.27,2,.25,.27,31,11,3,13606,0,2,99,0,0,1,1,47,2047007,X,0,0,0,0,0,0,0,0,0,8388.12,1346.47,34.95,0,38.31,62.14,16.05,0,2701,65,58.66,.7,.4521,10646,10731
10731,10700,1073110700,1073110700,.52,2,1.11,1.11,21,71,2,6392,0,2,99,0,0,1,1,0,0,FD_152728,0,0,0,0,0,0,0,0,0,1307.09,212,24.18,0,24.2,118.36,16.22,0,0,28,27.92,.75,.4521,10700,10731
10732,10685,1068510732,1068510732,.13,1,.25,.25,31,42,1,1715,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,175.78,17,.73,0,.73,7.15,9.67,0,0,31,30.58,.85,.4521,10685,10732
10732,10719,1071910732,1071910732,.08,1,.16,.16,31,42,2,3504,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,760.33,28,2.03,0,2.03,9.35,3.68,0,0,31,31.18,.85,.4521,10719,10732
10732,10746,1073210746,1073210746,.15,2,.28,.28,31,42,2,3504,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1349.98,21,6.3,0,6.34,16.45,1.56,0,0,31,31.17,.85,.4521,10732,10746
10733,10713,1071310733,1071310733,.06,1,.13,.13,11,25,2,2480,2,2,31,0,0,0,0,0,0,PI_MP19,0,0,0,0,0,0,0,0,0,533.08,47,1.15,0,1.16,5.39,8.82,552,0,28,28.18,.75,.4521,10713,10733
10733,10722,1073310722,1073310722,.09,2,.25,.25,11,64,3,4896,0,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,333.3,58,1.39,0,1.39,20.4,17.4,615,0,23,22.7,.7,.4521,10722,10733
10733,10748,1073310748,1073310748,.05,2,.11,.11,11,25,2,2480,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,593.2,83,1.09,0,1.09,4.56,13.99,635,0,28,26.96,.75,.4521,10733,10748
10734,10702,1073410702,1073410702,.1,2,.26,.26,11,64,4,5971,0,2,99,0,0,0,1,539,2539004,X,0,0,0,0,0,0,0,0,0,984.42,104,4.27,0,4.27,25.89,10.56,631,2801,23,22.67,.7,.4521,10702,10734
10735,10720,1072010735,1072010735,.03,1,.06,.06,31,32,2,4199,2,2,99,0,0,0,1,137,2137002,X,0,0,0,0,0,0,0,0,0,1036.21,66,1.04,0,1.04,4.21,6.37,0,0,36,34.34,.75,.4521,10720,10735
10735,10745,1073510745,1073510745,.05,1,.08,.08,31,62,2,3711,0,2,99,0,0,0,0,137,2137002,X,0,0,0,0,0,0,0,0,0,1650.54,61,2.2,0,2.27,5.11,3.7,879,0,33,33.56,.7,.4521,10735,10745
10736,10741,1073610741,1073610741,.06,1,.12,.12,21,63,3,4829,0,2,99,0,0,0,0,558,2558003,FD_155197,6300,6800,1223,46,10,1279,56,6800,261,827.65,104,1.66,2.56,1.66,9.67,12.57,674,0,30,30.73,.7,.4521,10736,10741
10737,10682,1073710682,1073710682,.18,2,.21,.21,31,16,2,7631,0,2,99,0,0,1,1,0,0,FD_155600,0,0,0,0,0,0,0,0,0,2941.57,99,10.3,0,10.49,27.2,3.37,0,0,52,50.27,.7,.4521,10682,10737
10737,10694,1073710694,1073710694,.14,2,.17,.17,31,16,2,7631,0,2,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,821.62,132,2.33,0,2.33,21.63,16.07,0,0,52,50.71,.7,.4521,10694,10737
10738,10716,1071610738,1071610738,.06,1,.17,.17,11,46,1,938,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,4.89,0,.01,0,.01,2.66,0,0,0,22,21.42,.85,.4521,10716,10738
10738,10733,1073810733,1073810733,.05,2,.13,.13,11,64,1,1579,0,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,22.93,9,.05,0,.05,3.42,39.25,615,0,23,22.34,.7,.4521,10733,10738
10738,10767,1073810767,1073810767,.1,2,.29,.29,11,46,1,938,2,2,31,0,0,0,0,0,0,PI_SC17,0,0,0,0,0,0,0,0,0,4.17,2,.02,0,.02,4.53,47.96,0,0,22,21.66,.85,.4521,10738,10767
10739,10699,1069910739,1069910739,.13,1,.21,.22,42,24,3,4442,2,2,99,0,0,1,1,19,2019005,X,0,0,0,0,0,0,0,0,0,2285.79,142,8,0,8.43,16.38,6.21,0,3201,36,34.15,.75,.4521,10699,10739
10739,10773,1073910773,1073910773,.13,2,.21,.24,42,24,3,4442,2,2,99,0,0,1,1,19,2019005,X,0,0,0,0,0,0,0,0,0,3053.46,207,10.69,0,12.26,17.84,6.78,0,3201,36,31.25,.75,.4521,10739,10773
10740,10735,1074010735,1074010735,.03,2,.06,.06,31,62,2,3711,0,2,99,0,0,0,1,137,2137002,X,0,0,0,0,0,0,0,0,0,1036.21,66,1.04,0,1.04,3.73,6.37,873,0,33,33.53,.7,.4521,10735,10740
10740,10745,1074010745,1074010745,.04,1,.08,.08,31,62,2,3711,0,2,99,0,0,0,1,137,2137002,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0,0,33,33.52,.7,.4521,10740,10745
10741,10714,1074110714,1074110714,.08,2,.22,.22,11,64,4,5971,0,2,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,1535.72,158,5.63,0,5.65,21.97,10.29,638,2901,23,22.61,.7,.4521,10714,10741
10741,10752,1074110752,1074110752,.08,1,.15,.15,21,63,3,4829,0,2,99,0,0,0,0,558,2558002,X,0,0,0,0,0,0,0,0,0,259.77,58,.65,0,.65,12.07,22.33,647,0,30,30.12,.7,.4521,10741,10752
10741,10762,1074110762,1074110762,.07,2,.13,.13,21,24,2,2499,2,2,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,311.75,24,.68,0,.68,5.42,7.7,641,2901,33,32.99,.75,.4521,10741,10762
10742,10769,1074210769,1074210769,.1,1,.26,.26,11,64,4,5971,0,2,99,0,0,0,0,539,2539002,X,0,0,0,0,0,0,0,0,0,1103.93,185,4.78,0,4.79,25.9,16.76,633,0,23,22.75,.7,.4521,10742,10769
10743,10737,1074310737,1074310737,.02,2,.02,.02,31,16,2,7631,0,2,99,0,0,1,1,0,0,X,0,0,0,0,0,0,0,0,0,3763.19,231,1.25,0,1.31,2.66,6.14,0,0,52,59.77,.7,.4521,10737,10743
10743,10811,1074310811,1074310811,.25,2,.45,.53,42,25,3,4526,2,2,99,0,0,1,1,36,2036001,FD_155134,34500,34500,2050,53,15,2119,68,17466,472,3292.52,207,24.69,15.89,29.13,40.05,6.29,0,0,33,28.14,.75,.4521,10743,10811
10744,10726,1072610744,1072610744,.06,1,.16,.16,11,46,2,1898,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,9.61,1,.03,0,.03,5.06,10.41,0,0,22,22.65,.85,.4521,10726,10744
10744,10778,1074410778,1074410778,.1,2,.29,.29,11,46,2,1898,2,2,31,0,0,0,0,0,0,PI_SC94,0,0,0,0,0,0,0,0,0,65.86,11,.32,0,.32,9.17,16.7,0,0,22,21.64,.85,.4521,10744,10778
10745,10765,1074510765,1074510765,.07,1,.13,.13,31,62,2,3711,0,2,99,0,0,0,1,137,2137002,X,0,0,0,0,0,0,0,0,0,1650.54,61,3.58,0,3.69,8.3,3.7,879,0,33,32.94,.7,.4521,10745,10765
10746,10732,1073210746,1073210746,.15,1,.28,.28,31,42,2,3504,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,866.6,27,4.04,0,4.05,16.37,3.12,0,0,31,31.34,.85,.4521,10732,10746
10746,10768,1074610768,1074610768,.23,2,.45,.45,31,42,2,3504,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,1349.98,21,10.12,0,10.19,26.44,1.56,0,0,31,30.86,.85,.4521,10746,10768
10747,10709,1070910747,1070910747,.12,1,.22,.22,31,25,2,2803,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,749.58,98,2.75,0,2.76,10.33,13.07,0,0,33,33.2,.75,.4521,10709,10747
10747,10787,1074710787,1074710787,.13,2,.23,.23,31,25,2,2803,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,663.16,51,2.54,0,2.55,10.78,7.69,0,0,33,32.68,.75,.4521,10747,10787
10748,10733,1073310748,1073310748,.05,1,.11,.11,11,25,2,2480,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,919.97,112,1.69,0,1.72,4.62,12.17,635,0,28,26.6,.75,.4521,10733,10748
10748,10777,1074810777,1074810777,.1,2,.21,.21,11,25,2,2480,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,606.33,85,2.12,0,2.13,8.71,14.02,635,0,28,28.32,.75,.4521,10748,10777
10749,10720,1072010749,1072010749,.25,1,.42,.45,31,32,2,4199,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,2533.55,178,17.73,0,18.85,31.24,7.03,0,0,36,33.66,.75,.4521,10720,10749
10749,10771,1074910771,1074910771,.25,2,.42,.45,31,32,2,4199,2,2,99,0,0,0,0,0,0,PI_MP87,22500,24000,1610,108,0,1718,108,11922,573,2613.2,215,18.29,12.03,19.59,31.48,8.23,0,0,36,33.56,.75,.4521,10749,10771
10750,10709,1070910750,1070910750,.38,1,.81,.81,21,34,2,3225,2,2,99,0,0,0,0,559,2559003,FD_155501,7400,8000,656,16,4,674,20,5154,158,327.51,87,4.42,9.1,4.42,43.54,26.56,0,0,28,27.92,.75,.4521,10709,10750
10750,10757,1075010757,1075010757,.06,2,.13,.13,21,34,2,3225,2,2,99,0,0,0,0,559,2559003,X,0,0,0,0,0,0,0,0,0,311.63,77,.68,0,.68,6.99,24.71,0,0,28,28.43,.75,.4521,10750,10757
10751,10730,1075110730,1075110730,.22,2,.34,.34,11,15,3,8282,0,2,99,0,0,1,1,561,2561002,FD_150091,18500,20000,1408,13,6,1427,19,11245,191,1342.75,281,7.61,8.09,7.62,46.97,20.93,659,3001,40,39.44,.7,.4521,10730,10751
10752,10759,1075210759,1075210759,.05,1,.11,.11,21,63,3,4829,0,2,99,0,0,0,0,558,2558002,X,0,0,0,0,0,0,0,0,0,351.91,80,.65,0,.65,8.85,22.73,647,0,30,29.02,.7,.4521,10752,10759
10753,10671,1067110753,1067110753,.25,1,.49,.49,31,42,1,1715,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,247.18,24,2.02,0,2.02,14.01,9.71,0,0,31,30.74,.85,.4521,10671,10753
10753,10804,1075310804,1075310804,.19,2,.36,.36,31,42,1,1715,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,702.86,37,4.22,0,4.25,10.38,5.26,0,0,31,31.1,.85,.4521,10753,10804
10754,10758,1075410758,1075410758,.01,2,.02,.02,31,42,2,3504,2,2,99,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,31,30,.85,.4521,10754,10758
10754,10780,1075410780,1075410780,.52,1,.94,2.75,42,25,2,2990,0,2,99,0,0,1,1,35,2035006,X,0,0,0,0,0,0,0,0,0,4284.99,216,67.13,0,196.65,137.21,5.04,0,0,33,11.23,.75,.4521,10754,10780
10755,10721,1072110755,1072110755,.29,1,.49,.51,42,24,2,2936,2,2,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,1472.28,160,12.02,0,12.61,25.15,10.87,0,0,36,34.04,.75,.4521,10721,10755
10755,10772,1075510772,1075510772,.21,2,.35,.39,42,24,2,2936,2,2,99,0,0,0,1,0,0,X,0,0,0,0,0,0,0,0,0,1849.64,161,10.79,0,11.96,18.99,8.7,0,0,36,32.92,.75,.4521,10755,10772
10756,10665,1075610665,1075610665,.3,2,.6,.74,31,71,1,3196,0,2,99,0,0,0,0,0,0,FD_152734,0,0,0,0,0,0,0,0,0,2670.91,449,26.71,0,32.88,39.35,16.81,0,0,30,24.2,.75,.4521,10665,10756
10756,10731,1075610731,1075610731,.1,2,.1,.11,31,11,4,18060,0,2,99,0,0,1,1,47,2047007,X,0,0,0,0,0,0,0,0,0,9695.22,1558.47,16.16,0,17.12,31.88,16.07,801,2701,65,59.42,.7,.4521,10731,10756
10757,10730,1075710730,1075710730,.16,2,.34,.34,21,71,1,3196,0,2,99,0,0,0,0,0,0,FD_152732,0,0,0,0,0,0,0,0,0,168.43,22,.95,0,.95,18.11,13.06,0,0,28,28.2,.75,.4521,10730,10757
10757,10750,1075010757,1075010757,.06,1,.13,.13,21,34,2,3225,2,2,99,0,0,0,0,559,2559003,X,0,0,0,0,0,0,0,0,0,577.4,117,1.25,0,1.25,6.99,20.26,0,0,28,28.42,.75,.4521,10750,10757
10757,10762,1075710762,1075710762,.06,2,.14,.14,21,34,2,3225,2,2,99,0,0,0,0,559,2559003,FD_155198,8900,9345,199,8,1,208,9,2406,61,234.76,61,.55,.49,.55,7.52,25.98,0,0,28,27.13,.75,.4521,10757,10762
10758,10712,1075810712,1075810712,.45,2,.82,.92,42,25,3,4526,0,2,99,0,0,1,1,35,2035006,X,0,0,0,0,0,0,0,0,0,2963.68,194,40.5,0,45.54,69.54,6.55,0,0,33,29.19,.75,.4521,10712,10758
